"Symbol","logFC","PValue"
"MTIF2",-0.204935304657408,0.0429019734724751
"CSRP1",-0.179207325266191,0.0429535965492782
"ENSG00000283627",0.363656005667119,0.0429904949129337
"TNS2",-0.234858474544697,0.043024164354283
"ENSG00000273448",0.716887636242038,0.0430484229385599
"LINC03040",0.539732256449963,0.0430987687550881
"TXNDC9",-0.194199856073871,0.0432387359982955
"ENSG00000294288",-0.848642201876618,0.0432478219245868
"STC2",0.176848448151604,0.0432944786018491
"ENSG00000257390",2.21346102790881,0.0433322017738584
"ENSG00000248235",1.23739854208958,0.0433322372776869
"HOOK2",-0.180236138753344,0.0433354828469137
"NINJ2",0.373062803765902,0.0433404437855396
"ENSG00000251595",-0.426619701877707,0.0433405071107578
"ENSG00000272800",-0.427017450088996,0.043458421379076
"KCTD20",0.142378563799696,0.0434909307097207
"LOC101928450",-0.68142860730672,0.0434953089922843
"VPS33B-DT",-1.12407094882578,0.0435802807262168
"ZSWIM8",0.201428801353909,0.0435874349800336
"ENSG00000204196",-0.419912568208792,0.0435899234036237
"INPP5B",0.188384298319701,0.0436470319560394
"ENSG00000262712",-0.295395855783392,0.0436492303753861
"RAB40C",0.167850134993388,0.0436556692784884
"GID4",0.197294901294598,0.0437104252948477
"ENSG00000287284",0.486857540229639,0.0437239930401619
"MAB21L4",-0.767916166955346,0.0437597563807394
"RCAN1",-0.201510812824257,0.0437774430502195
"ENSG00000259726",-0.528723154104711,0.0438500041585682
"HINT3",0.190749853675072,0.0438547219390795
"ENSG00000287074",1.25613645832702,0.0438803342078456
"S1PR2",0.45155530337385,0.0439001411884437
"ASAP2",-0.305859235859788,0.0439260919888409
"ACIN1",0.186540607021862,0.0440137094481463
"CUL2",-0.163851692933706,0.0440991493638445
"KIAA0232",-0.163265750055035,0.044101502800571
"ENSG00000287265",-0.70833774390506,0.0441050589143541
"ENSG00000268628",0.948152935166868,0.0441154901616305
"EEF1A1P19",-0.796455239643231,0.0441429984192587
"SCML2",-0.272471544373519,0.0441990427701761
"ENSG00000299654",-0.278116778731627,0.0442221047979413
"PPP1R8",-0.157393729516826,0.0442438073533869
"DERPC",-0.32261345715904,0.0442843842951798
"IFNAR2-IL10RB",-1.66629838031788,0.0443137211556799
"OXA1L-DT",0.400079899464752,0.0443442506105989
"ENSG00000287828",0.943951769927854,0.0443472955431448
"GNAS",0.206214231060761,0.0443846735232954
"YPEL3-DT",0.630158346323652,0.0444117708121832
"NUTM2A",-0.920479423413836,0.0444904105219128
"ENSG00000279518",0.516671872434857,0.0444998984659089
"ENSG00000270077",0.956723299761438,0.0445188100090704
"ENSG00000268750",0.726086974869398,0.0445458757796508
"MSMO1",0.218106687513438,0.0445518866409832
"ENSG00000272905",0.982764297725683,0.0445638888892083
"LOC101929004",-0.577457832933945,0.0445867678210923
"EIF2S2",-0.240961754774966,0.0446194384662888
"ENSG00000259826",0.578909376249462,0.0446737519656046
"MICA-AS1",0.216150076663107,0.0446744008866177
"ENSG00000215110",-0.466343311534387,0.0446985754570369
"OTUD4",0.157096627375052,0.0447743116676047
"ZDHHC3",0.146998195130764,0.0448274339421082
"UGP2",-0.151633194705372,0.0449212673590222
"NPDC1",0.261011485529799,0.0449258574869022
"TFB2MP1",0.959596326342086,0.0449462221852015
"AMIGO3",-0.421995777590146,0.0449612101738135
"PSRC1",-0.330791779289968,0.0449833832799103
"CBX3",-0.134057536705181,0.0450231426414212
"WASH9P",0.184534241094384,0.045051986985362
"LONRF1",-0.152568352501598,0.0450656115033617
"DUSP1",0.333469054471079,0.0450717478065024
"LINC02846",0.878552030735094,0.0450817632620933
"LRRC58",-0.140131272004476,0.0451243766940716
"C5",-0.323501344908092,0.0451860927383475
"ENSG00000270035",-0.886205905852331,0.0452007756006878
"ENSG00000290453",-0.795514832470825,0.0452122032242989
"ENSG00000270091",1.13331527218202,0.0452160484502913
"MTA3",0.149561985124172,0.0452654291690818
"ENSG00000171570",1.57972477033253,0.0452784071335356
"ZBTB11",0.172166669329766,0.0452795646539499
"ZFYVE19",-0.156164429764363,0.0453049345930274
"ENSG00000267500",-0.891227981520335,0.0453086717367143
"TDRD12",0.626347197780764,0.0453160307521014
"ENSG00000308429",-0.645849557927607,0.0453564940675767
"ABHD5",-0.242600397192526,0.045406378603115
"POM121L9P",-1.01447290899687,0.0454617171874531
"GUSBP1",-0.19466887592019,0.0455023772243384
"LSP1",-0.748340611718117,0.045575098083696
"ERCC8",-0.182540738001552,0.0456231051355159
"RUSC1-AS1",-0.648632697137578,0.0456334532324039
"PARD3B",0.359071695350506,0.0456907641671427
"YY1",0.127810427388007,0.0457390873218092
"PKN2-AS1",0.636231205789325,0.0457638075514518
"NKX3-2",0.796259415405351,0.0458163117175286
"PDE7A",-0.162280646814962,0.0458331542780129
"ENSG00000304586",-0.593720634240993,0.0458436705197206
"ALDH1L1-AS1",-0.61261600861338,0.0458561923338981
"GPX4",-0.180647541147031,0.0459010629399998
"ATAT1",0.175409993366704,0.0459037796685639
"PTGS1",1.36087673969174,0.0459625091526559
"NAPA",0.16378340780293,0.046013400957502
"TRIM41",0.150130671640048,0.0460381638356096
"MRAP",1.06176766678966,0.0461145081468568
"SNHG3",-0.196769408939237,0.0461291860997305
"RPS6KA2",0.941324875923569,0.0461886238756892
"ENSG00000217702",0.93915074787536,0.0461898143626426
"LOC124900192",-1.23827169511974,0.0462379872920378
"ENSG00000185834",-0.689433137644914,0.0462431546354462
"ENSG00000307255",0.524616067742622,0.046284766271589
"IL7",-0.526735765908066,0.0462908556076627
"ENSG00000270130",0.830049962388263,0.046359168261616
"ENSG00000262772",0.33415991296595,0.0464376565850238
"MYO9B",0.207614324295518,0.0464707203564629
"ENSG00000289401",0.582921023482655,0.0465385966298936
"TMEM80",0.187447064384869,0.0465798349403782
"KIAA0825",-0.95075702848515,0.0466009063150399
"ENSG00000278384",0.228637092247366,0.0466214197628687
"ENSG00000291218",1.2275704137158,0.0466288152322492
"GIN1",-0.318938869506535,0.0466509229468295
"NPIPB11",-0.243719853184839,0.0466668135287374
"NR3C1",-0.202254424017405,0.0466697783163041
"ENSG00000261611",-0.556669194851218,0.0468551593083401
"CSDE1",-0.156243153661435,0.0468978408886636
"LINC01124",-0.377851988340127,0.046913951370373
"DOP1A",-0.225716065964193,0.0469447499462577
"DYNC1H1",-0.149802177910417,0.0470066506747544
"CSTA",-0.321656485117914,0.0470523865807809
"TPP1",-0.199693381603644,0.0470827925350752
"ENSG00000272010",-0.641069293029666,0.0472138833514168
"POGLUT1",0.184227387996025,0.0472365449383817
"VPS26B",-0.149386106600427,0.0473285134833388
"CHD5",1.11600440276957,0.0473320957537902
"ENSG00000301545",0.905034347256342,0.0473777249673113
"NCBP2AS2",0.254301032106893,0.0473988626988167
"MKRN3",0.331621931496194,0.0474154787645291
"ZFY",0.191626053356678,0.0474616102120116
"DISC1",0.414247910163048,0.0474850920234307
"ENSG00000268790",-6.83612332963649,0.047516642299961
"PLCH2",0.569430099440824,0.0475272294296717
"TRIM5",0.179136231766318,0.0475361311370842
"LOC105375728",-0.57760688507953,0.0475449681318475
"LOC105371414",-0.431022186752519,0.0475652868695087
"EML2-AS1",0.868251262360176,0.0475977107134481
"ALDH9A1",0.197853176070177,0.0476187628771275
"LOC124906712",-0.671352094710329,0.0476316350490316
"ABCA10",0.560382413198402,0.0477488917320154
"TBCC",-0.18302291297839,0.047770561844329
"ENSG00000241962",-0.931787260847883,0.0477917896756986
"ENSG00000294399",0.989234088646326,0.0478233652936366
"ENSG00000237849",1.07688151267903,0.0478423712428515
"PCIF1",-0.158575060613494,0.0478426194577032
"GSKIP",-0.256636250996433,0.0478437485535256
"DNAJB9",-0.242984209397829,0.047877378395407
"CDC40",-0.151684144814233,0.047898646739551
"RSPH4A",-0.664335960811023,0.047904128467232
"PPFIA1",0.131668490627599,0.047951852893967
"ENSG00000305144",-0.912655018057843,0.0480195765389427
"ERCC6L2-AS1",0.330630736056041,0.0480668861273683
"STARD3",0.173661881639808,0.0481431812427146
"WDR6",0.151834923399255,0.0481622305999835
"ENSG00000165121",1.96411814657144,0.0481674475393718
"TBC1D15",0.178179774012544,0.0481704427274397
"ENSG00000293642",-1.45050559830889,0.0482015423367487
"IDH1-AS1",0.442895658533339,0.0482850882348181
"GIMAP2",-0.436417316294682,0.0484530107635
"NAA80",-0.242183743234187,0.0484930251104085
"ENSG00000231187",-0.406013408836159,0.0486316627962875
"MTOR",-0.1259027239212,0.0486569302862016
"STK16",0.166918294591296,0.0486734037313735
"LASP1",0.248012133462187,0.0486735582169312
"LOC107984262",-0.412480231933561,0.0487355645938686
"METAP1",0.147894889013853,0.0488408370954577
"ENSG00000254294",-1.36101951005211,0.0488668662367285
"TNNI2",0.264569717312379,0.0488840299371623
"ENSG00000289018",-0.600018508680562,0.0490893887794759
"PIGT",-0.155494848101839,0.0491023001078518
"BGN",-0.468949535914037,0.0491311214417593
"DDHD1",0.158749574592634,0.0491827556098878
"PSMB8-AS1",-0.437182400956655,0.04920113101668
"ANKRD50",0.231032689074661,0.0492025632696172
"SAP18",-0.207475272824669,0.0492115528282581
"LINC01340",0.670001339160735,0.0492130171813399
"LOC102723575",-0.781227326727218,0.0492334677545318
"GPR135",-0.40278428708173,0.0493044144344442
"SIMC1",-0.187594065983542,0.0493316694112129
"SEMA6C",0.230887915578927,0.049332023045586
"PHC1",0.14722614696987,0.0494131711289206
"FAM149B1",0.228488387078106,0.0495090389742653
"RPS27AP5",-0.722737272037835,0.0495234256943905
"ENSG00000274259",-0.652651455671146,0.0495372550234304
"LOC107986163",0.818134306744335,0.0495439943898219
"SNRNP70",0.13741396731809,0.0496357127097627
"NECTIN4",-0.464405133987735,0.0496477204894918
"TTTY14",-0.678901546918797,0.0496653252242511
"TMEFF1",-0.74913050860046,0.0497293333849089
"SINHCAF",0.153109285988565,0.049747202111619
"ENSG00000225680",0.698819153470346,0.0497482503269598
"GGT5",-0.981215132115222,0.0498071971713444
"TPR",0.16077133006256,0.0498112950061407
"KIN",0.181859608865187,0.0499835947186426
"IDI2-AS1",1.02944301818603,0.0499878039412998
"ENSG00000270558",-0.458121349418854,0.0500450972155146
"ENSG00000267249",0.643731798245529,0.0501150869695202
"GRIN3B",-1.04534703159802,0.0501327352129653
"CFAP92",0.977270181787581,0.0501659019922685
"ENSG00000303946",0.539794080575857,0.0502528881547256
"TMEM170A",0.205967441801646,0.050269832451117
"ELMO3",-0.200452042340642,0.050311531547086
"PNPLA4",-0.225886696606727,0.0503291310920334
"MAGT1",-0.243858920606379,0.0503799298311829
"ENSG00000258365",-0.519269583137618,0.050390177025327
"TRIM16L",0.279600641462719,0.0504077644854984
"ENSG00000294598",0.243095159879136,0.0504096227455744
"LAMA3",0.667617117471485,0.0504491905126563
"NEU1",0.151468998766111,0.0505210254471795
"NOXO1",-0.356255467081188,0.0505263993932933
"TSPAN1",0.480739761704938,0.0505276901512461
"LRSAM1",0.156495560815523,0.0505553839703839
"CTSS",-0.451477889951592,0.0505877635907242
"ENSG00000236603",-0.945286941648017,0.0505905627464087
"LOC101927609",-0.98439443852337,0.0506044798860602
"ENSG00000278376",-0.409520496072871,0.0506219794179699
"C19orf44",-0.198410064049605,0.0506692032934309
"CHD4",-0.134262632329294,0.0507727587016937
"NOSTRIN",1.0976944430697,0.0508338931287245
"LINC01431",-0.730369708907024,0.0508637396186891
"SNX32",0.935319357284915,0.0508850172367487
"BLOC1S2",-0.153342556855274,0.0509208033821621
"PGBD4",0.298028991055661,0.0509337469340823
"MFSD11",0.17645321021965,0.0509355785838189
"AMBRA1",0.148312157532948,0.0509979457556215
"SNORD17",0.492520447235102,0.0510060449923427
"PMVK",-0.206032177703319,0.051045260905118
"ENSG00000273691",0.3289901960776,0.0510471007839343
"FBXO46",0.191858508588216,0.0510729320931779
"MRPS27",0.140888614666017,0.0510846319942627
"ENSG00000259275",0.88377686600794,0.0511225871365659
"ENSG00000298058",-0.702875760185951,0.0512317387570526
"WDR7",-0.266121455065942,0.0512496435123315
"SMIM10L2B",-0.545205407434018,0.0512594234610701
"KTN1-AS1",-0.245665114236186,0.0512692279893718
"RAB1A",0.155537981094639,0.0512770561190681
"SLC33A1",-0.168796966943041,0.051321699000354
"LOC374443",0.189662512153053,0.0514144916129505
"SHH",0.259037371849763,0.0514162412138945
"NR1H3",0.195056309368247,0.0514222864554394
"GUSBP3",0.371098505007489,0.0514614344382581
"ASCC3",-0.184892748030975,0.0514917707764538
"ENSG00000266820",2.03345385921238,0.05149449707066
"ENSG00000289519",0.379105052868441,0.0515272503934086
"TPRA1",0.156576007907455,0.0515781478337927
"FBXL15",0.159247066963744,0.0516178424922243
"LCN10",-1.30308969330367,0.0517139727128483
"ZNF585A",0.268966792677582,0.0517244041927849
"GTSE1-DT",-0.987806358234824,0.0517371640424741
"LOC100289361",-0.438971615496615,0.0517372809765742
"MMP24OS",0.241076589583415,0.0518250551844703
"COG1",-0.128996926851921,0.0518772714671853
"MFSD14CP",0.171872454406882,0.0518803101940976
"GABPA",0.156729121581866,0.0519564428626289
"MUC15",-0.262713221616492,0.0519654352261339
"PPP2R3B",-0.200677322864067,0.0519801811523922
"MAN1A2",0.164762465497076,0.0519818638956967
"ITIH5",-0.51909407967464,0.052009943423079
"GDPD5",0.298969743478527,0.0520511319129901
"FGFR4",-0.205137148726876,0.052082567900437
"CBLN3",-0.357575133290703,0.0520850419301075
"KLHL9",0.197134119773684,0.0521175843271227
"ENSG00000289370",0.913143955863709,0.0521352914889403
"RETREG2",0.157933692091398,0.0522993617041908
"GCH1",-0.14128555261726,0.0523512187688398
"POLI",-0.186934839644509,0.0523982316139877
"MPRIP",-0.121172261019122,0.0524612410227654
"EIF4A1P10",-0.509091898568473,0.0524920350545132
"VMA22",0.155257821587481,0.0525203728686431
"NCK1",-0.237568626402234,0.0525434011087735
"LEMD3",0.185440028215218,0.0526397349459936
"ADCK5",-0.191012532287119,0.0526858850856553
"ENSG00000279841",0.520171172000147,0.052701944712932
"TRAPPC8",0.137179098173173,0.0527230718758082
"RN7SK",0.361424317442616,0.05274353608654
"ENSG00000260211",-0.730420578156358,0.0527469865943607
"DDX19A-DT",-0.568661124184331,0.0528300972345591
"SCUBE2",1.1095909147181,0.0528684686006928
"ENSG00000247373",-0.252155205499205,0.0529032341084508
"MTSS1",0.142848913464447,0.0530408393786318
"HMOX2",-0.145280427554745,0.053053651985954
"ATE1",0.153968618730101,0.053068831920601
"KCNIP2",0.324732827173008,0.0530859578443558
"ENSG00000286786",0.787132058600942,0.0530933966131546
"ENSG00000280092",0.846037550425797,0.0531038654199786
"LRRC37A3",0.366821074943699,0.0531077904850745
"ENSG00000259349",-0.482318296925055,0.053111790897911
"FAM114A2",-0.221056431512292,0.0531188069185416
"RPL17P22",0.819206276220746,0.0531369324463979
"APOC1P1",-0.410076221182005,0.0531460663080366
"ENSG00000305326",-0.507140436399243,0.0531646448677443
"NARF-AS2",0.507627057767295,0.0531873211587013
"ADAMTS10",0.519116650701621,0.0532222122213529
"ERLN",-0.477117870611756,0.0532791152525487
"RIMOC1",0.153623798764251,0.0532850069258705
"ENSG00000288928",0.720146567779151,0.0533549702097866
"MBOAT4",0.956062668136949,0.0533586222665049
"LOC105378944",1.29055769899168,0.0534122968218804
"MTF1",-0.230342209129934,0.0534139672842774
"MVP",0.272364604513375,0.0535559494275768
"ENSG00000284686",1.30685574334346,0.0536086662007939
"HMGCL",0.254613220080049,0.0536981208726529
"FAT4",0.31655555578431,0.0537063382616514
"ENSG00000278917",0.831937380116303,0.0537217586546651
"DLX6",-0.274820428643719,0.0538057386727839
"ENSG00000280306",0.640796084771926,0.0538078085675345
"MON1B",-0.116705979502806,0.0538158330495393
"TRIM74",0.746494658460453,0.0538481930873193
"POLR2J",-0.300226992606707,0.0538550514609451
"JOSD1",0.137489836678151,0.0538601796538826
"ABCA2",0.235771231814653,0.0538971427228843
"ENSG00000253819",-0.561603342757038,0.0539323803514978
"ZFAS1",-0.171617263786313,0.0539469383394094
"HNRNPC",-0.153380489146405,0.0539495069949255
"TMEM120B",-0.154309230234646,0.0540220736962353
"TMEM117",-0.321747050323136,0.0540490995882643
"NINJ1",-0.14942341712422,0.0540665186139303
"POLR2K",-0.172202440295856,0.0540771303291014
"ACAP3",-0.273427436699282,0.054105825133423
"ENSG00000234509",0.452010884649149,0.0541080647341637
"TIMM22",-0.182895903920069,0.0541122587678882
"ENSG00000269925",-0.878058608690393,0.0541154129377257
"RTL8C",0.225987514334096,0.0541594509489374
"ENSG00000280327",-0.947912139359141,0.0541808456822535
"C5orf63",-0.31860365982526,0.0542177439712525
"ARHGAP44",-0.274554855245369,0.0542320532432093
"LGALS2",-0.272078038693535,0.0542853243538828
"ENSG00000243679",0.341096013713625,0.0543897655259464
"AP5M1",0.15048208578372,0.0544128173766568
"SOWAHB",-0.743176769873893,0.0544229032977587
"ENSG00000251417",-0.934210220803481,0.0544351052964541
"THOC5",0.119521535833922,0.054554859740858
"DPY30",-0.176083796336494,0.0545619309787528
"TRAM1L1",-0.949069042664314,0.0545840488744092
"ENSG00000284428",-0.290883688836047,0.0546270991179346
"CADPS2",-0.171707577155055,0.0546309758655449
"ENSG00000259562",-0.700136225813876,0.0546381635040179
"BBS12",0.54211390380917,0.0546471980274036
"GOLGA2P7",-0.17086435939609,0.0546592656606367
"ENSG00000267649",-0.80511486119473,0.0546953906876189
"SLC25A5-AS1",0.619138151259988,0.0547065621727885
"ENSG00000279738",0.315182630429007,0.0547252859855532
"ENSG00000269978",-0.531514308229508,0.0547436457102092
"CMTM8",0.164282571688038,0.0547664602581485
"ZNF165",0.245329758933233,0.0547744586954168
"SEMA7A",0.170566987287064,0.0548375177461616
"YWHAG",-0.197095856156947,0.0548392905968936
"PPP1R12C",-0.179112727211672,0.0548683399622306
"ENSG00000270022",1.13672121042392,0.0548929629601985
"LOC102724023",-0.292679695455855,0.0548960909656113
"STON1",0.531460663083634,0.054901890734368
"PURA",0.164194510306913,0.0549176808997687
"RPL36AL",-0.263017650454616,0.0549526736020714
"LRRC37A2",0.647293861569908,0.0549590194742772
"ENSG00000275263",-0.858047934935125,0.0549687267040222
"FBXO38",0.155887595908125,0.0550097600505229
"RBM6",0.191433625049951,0.0551262303154082
"RRAGC-DT",0.58651683428664,0.0551447199750717
"LINC00205",-0.177818947555501,0.0553061630828283
"DPP8",0.140417108047119,0.055329023474956
"UTP23",-0.239106251335056,0.0553415066938554
"ENSG00000197582",-0.713557271726118,0.0554007010606741
"ENSG00000226853",-0.945917213284021,0.0554124867223978
"BDH2",-0.202352988980707,0.0554328392971943
"PIK3R4",-0.187161953107004,0.0554875507844905
"FAM204A",-0.163909543867852,0.0556491281622949
"CMYA5",0.465823387929859,0.0556643324618654
"ENSG00000196381",-3.09437147203714,0.0556824421934866
"EVL",0.160493640376417,0.0557196118269183
"ZFR2",-0.580889005206197,0.0557366665074772
"ALPK1",-0.339768694687756,0.0558282553530735
"RTCB",-0.16666856045701,0.0558303909186465
"ESAM",0.643594674289894,0.0558785480061011
"GOLGA6L4",0.199077378686959,0.0558949825468593
"NAMPTP1",-0.523625078859036,0.0559207730248893
"ACVR2A",0.151762293680946,0.0559841450538194
"C16orf46",-0.2842607486069,0.0559970062592743
"RIPK2",-0.183012137421038,0.0560117652338847
"ENSG00000262766",0.745115668394005,0.0560621726655619
"ENSG00000262837",0.663500963931188,0.0560711998647422
"PLA2G4C",-0.577938040535503,0.0561139919682813
"HVCN1",0.583159610453099,0.0561373734932318
"UBAP2L",0.147613940515346,0.0562801308574266
"MCM3AP-AS1",-0.286847374960205,0.0563021337279018
"TEX264",0.160935899974347,0.0563459488140558
"XKR9",-0.469265512839225,0.056368346534745
"AP5S1",-0.178659731943012,0.0563902050822518
"ENSG00000273449",-0.468375102955087,0.0563927899452826
"RTN4RL2",-0.337072616406578,0.0564060024374122
"PTPRS",-0.14035091746679,0.0565105906310442
"ENSG00000235313",0.604378649794505,0.0565334762896649
"ASPM",0.202613366807042,0.0565436428700587
"PPP2R1A",-0.15866457214436,0.0565868476514784
"PROCA1",0.394985396173053,0.0565934763546939
"PER2",-0.271319931728746,0.0566052177877001
"ENSG00000177173",0.952614700368324,0.0566184229571466
"TRAPPC5",-0.234778710794685,0.056681352003795
"UPB1",-0.57317778342055,0.0567145362420641
"ENSG00000269947",0.483484724018136,0.0567249402573875
"UAP1L1",0.236788456338569,0.0567378169849331
"RNF186",1.15214872687743,0.056746141230238
"LINC01003",-0.254139963764022,0.0568282034629832
"GCNT4",0.438251681741877,0.0568974407416289
"MAP2K5",0.214072300449081,0.0569066457440755
"SLC27A4",-0.183189907358924,0.0570355732483974
"HSF1",0.135019148727283,0.0570471198501436
"ASB7",0.183379432510493,0.0570799973257201
"U2AF2",0.124335430822798,0.057145741699477
"GALNT10",-0.209901385963996,0.0571489471626587
"ENSG00000269486",-0.388573800754619,0.0571511512342925
"PPM1F",0.131413942249365,0.0572321879124521
"KLF7",0.202743802224616,0.0572345029481513
"DTWD2",-0.239746167579596,0.0573265688456632
"ENSG00000223859",-1.0362857442345,0.0573281782687252
"NEK2",0.162770479872342,0.0574110757950099
"ENSG00000250764",0.717411505144934,0.0574188721344371
"TICAM1",-0.253302113319227,0.0574238657294319
"ZDHHC4",0.129831251525192,0.0574352544843522
"CCDC198",0.762349631223914,0.0574387060974511
"PCYT1B",0.29014058446324,0.0575549414301375
"EIF5A2",-0.357112531791524,0.0575954469532013
"ACBD6",-0.174353337546384,0.0576740020438811
"ENSG00000274425",-0.365481381467636,0.0577142803648532
"PDE6G",0.79011521241037,0.0578325824708558
"NOS3",-0.223901747674908,0.0578509862942915
"ZNF628",0.212611189206611,0.0578698703719425
"MED30",-0.210557227009466,0.0579990373210024
"CNOT3",0.159573082319394,0.0580714894794842
"TMA16",-0.205494801166447,0.058076321147682
"ENSG00000305756",0.470249155201537,0.0580810941967523
"RPS26P19",-0.476306019889951,0.0581310171884364
"ENSG00000289929",-0.226599255838227,0.0581453477696146
"PPP1R26",-0.13883867456067,0.0581473338377939
"UQCC6",-0.224454400249867,0.0581707848518602
"ADAM17",0.204194192068547,0.0581823087311765
"ENSG00000236095",0.446141176187059,0.058235978528286
"ZRANB2-DT",-0.791980580401885,0.0582642775334327
"AADACP1",0.520348434594108,0.0583119604872033
"DARS1",0.190142859539409,0.0583289580291244
"ENSG00000279602",0.432555162007787,0.0583515239956429
"BTN3A3",0.180704612223342,0.0583564781424677
"TEX261",0.137457977015372,0.0585305250263556
"CFAP251",0.517739587257403,0.0585362544532587
"PLEKHG5",0.222601437502825,0.058554821026505
"ST7L",0.18260473181701,0.0585615207980384
"ENSG00000267191",-0.45459979481422,0.0586721030820048
"SRY",0.410224837706675,0.0587223645352728
"PHF2",0.135135932478759,0.0587237069511021
"ZNF563",-0.267222874833921,0.0587331212306416
"ARHGAP12",0.125888191404429,0.0588788554530901
"CPNE2",-0.229631340869853,0.058889437503781
"ENSG00000261326",0.203139931810553,0.0589574830236256
"ENSG00000271078",-1.00030077219046,0.0589731023495078
"CHMP2B",-0.135699263667282,0.0590128234013938
"OTUD7B",0.145182660825601,0.0590201148508391
"ENSG00000261098",-0.291249039567161,0.0590302254694408
"ANAPC1",-0.123188177824968,0.0590697919991248
"CYP4F35P",-0.584512794155686,0.0590820210524494
"H4C5",0.940986976939463,0.0591100952421116
"CCT4P2",-0.485348587268266,0.0591284775121586
"BTBD7",0.154916520776241,0.0591564870708321
"G3BP2",-0.161775117500864,0.0592230095814433
"GNA11",-0.140742514477107,0.0592311961808614
"C16orf95",-0.287220590386199,0.0592900633567996
"CSPG4P12",-1.96584337893979,0.059307645955905
"ENSG00000306320",-0.497629986771581,0.0593101363952435
"ENSG00000300209",0.790473028046403,0.0593331909215259
"RPL23AP87",-0.348466869255452,0.0594431295866433
"HIF3A",-0.700005232877043,0.0595292161820052
"SIT1",0.95569873209311,0.0595688520371559
"SORBS2",-0.185862103900592,0.0597076435160457
"LTBR",0.14136258881762,0.0597469602525137
"ZNF419",0.149942288363593,0.0597605661394476
"LIMK2",0.140041227865536,0.0598024641407417
"ENSG00000278950",-1.17370520654473,0.0598600992817988
"SEC24B",0.140803876032658,0.0598731177606797
"KBTBD3",0.447834737303885,0.0599483775549915
"ACAP1",0.548703008182772,0.0599773755047499
"SELENOM",0.500040946455131,0.0600579926148377
"DDHD1-DT",-1.01971186778012,0.0601019374427061
"ENSG00000286185",-1.6259691494774,0.0602151394114534
"RPL6P10",-0.569941199888723,0.0603009038146748
"DSCR9",-0.392450343821637,0.0603025958412368
"ENSG00000277103",1.19003985986206,0.0603108112534291
"CDS1",0.192891943321143,0.0603645885420286
"ENSG00000277782",-0.670395907190703,0.0603793676521927
"ENSG00000287257",0.790597820285536,0.0604531718914546
"RPLP0",-0.172580260333132,0.0605448919841913
"CRYZL1",0.19491225232015,0.0605657647209397
"ENSG00000273007",0.487695657600543,0.0605760857610894
"SCAMP4",0.132875683790963,0.0606794779701829
"LOC112268198",-0.213370963268904,0.0607112676993978
"IAH1",-0.17434005487513,0.0607411491296169
"ATP2A2",-0.169352332936737,0.060848903723941
"LINC00667",-0.162027313086422,0.0608636385780779
"TMEM192",0.185120163768601,0.0609405377184481
"ZNF397",-0.206982306245936,0.0609756818772001
"AURKC",0.697013450236581,0.0609946780264483
"ENSG00000273451",0.633715048443524,0.0610005750293483
"SDHAF2",-0.15086700118795,0.061074895412306
"ASB1",0.135873769242455,0.0611338694356181
"ENSG00000289276",0.790745854564292,0.061164217545636
"ENSG00000273306",0.522863218803349,0.0611858872445539
"ACTN1",0.185380495020511,0.0611891782169802
"ENSG00000295487",0.838672866571344,0.0611931952186444
"FOLH1B",-1.33739148463934,0.0612146934102044
"C2",-0.186856246047991,0.0612350083280733
"SMYD5",-0.128123402047173,0.0613027205095566
"TEAD1",-0.127980266098577,0.061379968058391
"DUSP18",-0.405824948296176,0.061387270911559
"RAB20",0.305730954153104,0.061409597426242
"LINC02226",-0.755295857844241,0.0614455814677572
"LEFTY2",-0.850698322183857,0.0614765517204636
"MYRIP",0.286633519431604,0.0614783200746504
"RSAD1",-0.12734224348649,0.061514807645491
"GPC3",-0.262961401688912,0.0616123976415864
"GATB",-0.206720824410113,0.0616459347467276
"YTHDC1",0.116363586808934,0.0616505657944652
"ENSG00000267278",0.807794366052268,0.0616667434728307
"PWWP2A",-0.145803070106005,0.0616689875913078
"GDAP2",-0.136658272246214,0.061681911004744
"ENSG00000279662",0.665164536119305,0.0617076956951542
"C12orf76",-0.162479835665604,0.0617361473908933
"LINC02525",0.381248172121382,0.0617489178568078
"KLHL42",0.15093994165588,0.0617730021593269
"ENSG00000275202",-0.550224784873415,0.0618359485567053
"ENSG00000277959",0.796849308288706,0.0618469199966296
"NPC1L1",-0.188759954557965,0.0618524481181806
"ENSG00000299671",0.974191530026824,0.0618641019012064
"YBX3",-0.206971330670526,0.0619554882368735
"ETFB",0.205890888536352,0.0619759054088918
"MEX3A",0.169663798682359,0.0619802631556739
"GNPDA2",-0.249678498833871,0.0619831421751348
"ENSG00000213300",-0.371605153042729,0.0619945723329633
"NIPA1",0.159540924795911,0.062029168960993
"RGS9",-1.02880179399809,0.0620292879466341
"RALGAPB",0.115646073793415,0.062074879227546
"NR1H2",0.183589425857786,0.062099476687514
"OXCT2",-0.679047294113028,0.0621172638680086
"ZSCAN9",-0.153354157527207,0.0621646739896665
"CDCA2",-0.238084549370422,0.0622041825627787
"CAP1",0.182631884707697,0.062205756219514
"CKS2",0.162786760258791,0.0622333983573068
"PKD1P5",0.189512123115946,0.0622978725613383
"ENSG00000267160",0.521126337504906,0.062300987393757
"BGLAP",0.470896048357938,0.0623172824011971
"VWA1",-0.194374050943026,0.0624467675202325
"ENSG00000260816",-0.412229050309825,0.0625653797204163
