"Symbol","logFC","PValue"
"ENSG00000290399",0.869667952852922,6.32722944470425e-07
"RALGAPA1",0.514866466907111,6.35949137540542e-07
"MTMR3",0.59950267822475,6.36119403186105e-07
"ARID2",0.61472584871581,6.37205439257813e-07
"CNEP1R1",0.600473337603031,6.45012364738709e-07
"OXSR1",0.511949906329767,6.48165377956695e-07
"PHLPP1",0.547955168196418,6.51079860911741e-07
"CYP2J2",0.581515821355619,6.5196118973866e-07
"SP2-AS1",-1.12131312804997,6.53414972804254e-07
"WWC2",0.552918385652013,6.57414180654829e-07
"RGL2",0.540678682553788,6.57922032582717e-07
"PRICKLE4",1.94038479415973,6.58205499889481e-07
"PIK3IP1",1.09930907621681,6.60572695195644e-07
"PRANCR",0.830573869711273,6.61617281118209e-07
"GPATCH4",-0.726561298288315,6.63187651073154e-07
"LOC652276",-0.956755794885752,6.64968935072702e-07
"C2orf74-DT",-0.825610295187552,6.66472151650066e-07
"PI4K2A",0.522263630233713,6.69019451290017e-07
"CPNE1",0.551246188113074,6.74607214378086e-07
"NAXE",-0.70774246083247,6.75081975325406e-07
"CEP152",0.747254502377746,6.78045143429809e-07
"SOCS7",0.571272187017126,6.81006958433188e-07
"ZFAND2B",0.770110600040435,6.81554473061168e-07
"SMAD5",0.560379979094389,6.82290743782449e-07
"MERTK",0.635973866439439,6.85310243063057e-07
"GAB2",0.816609626422022,6.90068114459348e-07
"CAPN1",0.471664521535808,6.92602106386804e-07
"NR4A1",1.12453389112745,6.92685146515696e-07
"PRIM1",-0.587359780396665,6.98204058285247e-07
"KCNJ10",2.26815225554915,7.070997956497e-07
"RALGPS2",0.49199839455622,7.07283680284678e-07
"LINC00467",-1.11585044729161,7.07861346128977e-07
"CCDC85B",-1.11862745256473,7.10126497865508e-07
"SWI5",-0.7473628686849,7.15953629163126e-07
"ENSG00000300379",1.04005825919212,7.17240569549866e-07
"ZNF232",-0.79138081555671,7.20032550855114e-07
"CRYBG3",0.696010516490589,7.29132914270429e-07
"KIAA0586",0.671740186639602,7.29775253109665e-07
"ZKSCAN8",0.494424158567467,7.31212430590422e-07
"TTC21B",0.558882478861418,7.3210066288892e-07
"SLCO4C1",0.874005570726659,7.34429659778181e-07
"OCEL1",-0.659043134415363,7.41440688838459e-07
"NSMCE1",-1.00385448942887,7.4334094645065e-07
"DTX3L",-0.749484050354695,7.43509005660961e-07
"EHBP1L1",-0.508470025405099,7.44362378063718e-07
"ELK4",0.529943129546342,7.4569483247704e-07
"OAF",-0.630201575251147,7.4583167632523e-07
"RNMT",0.608850247804172,7.4612906467278e-07
"ENSG00000256663",-1.38585406256928,7.53060162355435e-07
"BLOC1S4",-0.899324511886171,7.5880249407582e-07
"HSP90AA1",-0.810903799323532,7.64108592229115e-07
"CHCHD10",-1.16507602410041,7.6604206605967e-07
"HMGB2",0.533605104296871,7.66293563215994e-07
"HOMEZ",-0.621185322256303,7.66558918835663e-07
"ENSG00000288826",1.02765798463252,7.69274952739362e-07
"NT5C",-0.620979645911041,7.77850467850121e-07
"TM6SF2",-1.09752398922873,7.80048568123112e-07
"POLM",-0.783717525912101,7.84071530637853e-07
"THADA",-0.702419675670464,7.84715172896185e-07
"MORN1",-1.00938290753435,7.86777033732089e-07
"TECTB",-1.25925955729996,7.90141474662746e-07
"COASY",0.506270328177572,7.94585348676965e-07
"PPP4R1",0.56841650233488,7.96225510869839e-07
"FBXL6",-0.713925057790064,7.97203595667484e-07
"PA2G4",-0.706579620575687,8.00532275550706e-07
"CLN6",-0.866412337020231,8.0073977220682e-07
"CNST",0.594357139539942,8.01121772955826e-07
"CYTOR",-1.31009644669204,8.01387231742122e-07
"RRP12",-0.653384235464427,8.01630588200665e-07
"DDI2",0.559478852741369,8.01953168450466e-07
"ZDHHC7",0.50683265976783,8.04666889883469e-07
"ENSG00000260219",-1.29549570295432,8.05416396320491e-07
"SNX33",0.626527023227661,8.09325771847104e-07
"LINC02985",-1.59806687536529,8.11040039318868e-07
"TMEM41B",0.701699225481239,8.11616953622274e-07
"BORCS7",0.55965201950783,8.20886013304276e-07
"HPD",-0.814323518904482,8.24273976197744e-07
"PITRM1",-0.49859592192795,8.24300256151087e-07
"ENSG00000290386",0.811216214057037,8.27492846740915e-07
"SNX14",0.602777747777605,8.27864549176777e-07
"PICK1",0.733073428366105,8.29570616489977e-07
"RNF220",0.500862025114471,8.31891846719731e-07
"SH3BP5-AS1",1.00038264985301,8.36451267125569e-07
"RNF24",0.852956205355207,8.38942540592758e-07
"NABP1",-0.641168365898942,8.43452899926929e-07
"RFLNB",-0.729795953160765,8.44283676299729e-07
"ATG13",0.806880744531839,8.47307055869464e-07
"TK1",-0.645522630118,8.48196146620357e-07
"CEP350",0.65646497997672,8.49481177199748e-07
"ARG1",0.881225493885018,8.51069742727505e-07
"ATG2A",0.534183316361837,8.52315561965155e-07
"ATP11A",0.64728116048028,8.55365934522833e-07
"KNL1",0.991978063734674,8.57193881063158e-07
"HMGCR",0.941601495944626,8.63070028427133e-07
"TWF2",0.546488140798983,8.63106163681013e-07
"COA3",-0.630905643549345,8.73737330148195e-07
"ENSG00000223745",-0.993473343403891,8.77257127255769e-07
"UGT2B4",0.864274113123125,8.78442136806197e-07
"ENOPH1",-0.549010376442273,8.79837922580718e-07
"ITGA1",0.623875427711403,8.80116920603429e-07
"BRD8",0.857810184878443,8.80313450432898e-07
"FBXO11",0.53937484708137,8.86510033742058e-07
"MTMR12",0.670399399620472,8.8889878003941e-07
"LOC100507053",-0.926262131735718,8.91478110844336e-07
"CDKN1A",0.711063919022337,8.94460707527914e-07
"POLR2L",-0.762753069623559,8.96970452458879e-07
"CCDC71",-0.859755786378013,8.97771131310745e-07
"ING4",0.621507244923836,8.97824307232473e-07
"ID2",-0.788947751682695,9.00376643828309e-07
"MGAT1",0.61518734349112,9.02042513258522e-07
"TMEM276",-0.756376194800998,9.03161946147547e-07
"ENSG00000254233",-0.934421580126293,9.06217996979828e-07
"N4BP2L2",0.582280025114118,9.11188606561021e-07
"LAMA1",1.96266019780054,9.16205895755464e-07
"LPAL2",-0.842139380876214,9.27577729440681e-07
"KLB",1.49699384151968,9.28499552733244e-07
"TMEM185A",0.72424592397753,9.31434821938146e-07
"ENSG00000253361",1.91192797438701,9.3267396299846e-07
"SECISBP2L",0.599433844987173,9.3410757979937e-07
"WDR11",0.625948473514281,9.38328918421597e-07
"LGALS8",0.960734089142431,9.389159440614e-07
"AMACR",0.85609790672547,9.50811713178653e-07
"SESN1",0.67597419388078,9.52266120658029e-07
"ZNF852",0.584222053523801,9.5391468317263e-07
"CDK16",0.643440332645443,9.55520115661622e-07
"HMBS",-0.592864749442102,9.59664974579441e-07
"ANKRD52",0.477978651508803,9.60352225252132e-07
"SMUG1",-0.679472275002373,9.60648488154108e-07
"DPH1",0.859065428592517,9.62511964556431e-07
"XYLB",-0.638362897441492,9.65162810011496e-07
"OPHN1",0.994547799741776,9.65293638266773e-07
"DHRS4L2",-0.671781649992467,9.67461512786702e-07
"PPRC1",-0.483881177120391,9.71969216505272e-07
"MSL2",0.757493771102756,9.72043861413106e-07
"FGFR1",0.908654904056013,9.8053445153365e-07
"HEMK1",-0.897278241755927,9.85991955530146e-07
"ENSG00000289858",-1.27858663769122,9.86358943626872e-07
"ENSG00000266208",-0.708233179717287,9.87661261542318e-07
"BIRC6",0.575701515369483,9.91814438738721e-07
"ATP6V0A1",0.536293133776025,9.96401451832628e-07
"TNRC6B",0.570690990330982,9.97557304286217e-07
"NME1",-0.809973965207751,1.00181670738044e-06
"ATP11B",0.676007608229384,1.00513833212013e-06
"TUBG1",-0.64720650451509,1.00861557528242e-06
"CDK5R1",-0.955909240853762,1.00942704385491e-06
"E2F1",-0.687835517801102,1.01125078052172e-06
"ST3GAL5",0.965537057399212,1.01426041435749e-06
"HPS6",-0.824713010061393,1.01551916321322e-06
"VPS50",0.584071566266291,1.02041939722547e-06
"N4BP2L2-IT2",1.06585088751664,1.02318011589558e-06
"CHDH",0.520637173155705,1.02461818358595e-06
"RHOJ",1.30458953919276,1.02481949220354e-06
"ENSG00000231770",-1.2019506391097,1.02677062627226e-06
"NOLC1",-0.639581256609944,1.03131542549165e-06
"HKDC1",-0.655363002579947,1.03714710310946e-06
"SLC2A4RG",-0.811878847429256,1.03774133763753e-06
"ARID5B",1.03051725497356,1.04574400377969e-06
"VCPIP1",0.547715705684261,1.04602376441617e-06
"SMPD2",-0.993741230403222,1.0506007692392e-06
"ANKIB1",0.479434319351903,1.05204550352185e-06
"LINC01547",-1.91273666217153,1.06441332127608e-06
"TMED3",0.612322172129047,1.06641671137598e-06
"AKNA",-0.741995423495148,1.06805654074289e-06
"PDLIM1",-0.637684747349482,1.06855601869602e-06
"USP9X",0.476815396682152,1.0751952484494e-06
"DGKD",0.632173902490282,1.07631377802839e-06
"PES1",-0.60935887684015,1.08413965383163e-06
"CCNA2",0.454152678559347,1.08539529353788e-06
"ENSG00000294542",-2.0886761927106,1.0901412843232e-06
"RAI14",-0.63295224686135,1.09015509647266e-06
"NR2C2",0.631039966817625,1.09025510115592e-06
"ATXN1L",0.520003285771028,1.09033519972784e-06
"CTDSPL",1.08095689360955,1.10212023208431e-06
"ZNF764",-0.854530533254384,1.10277802668993e-06
"NAAA",-0.616531369603629,1.10281836168156e-06
"HACD1",-0.883679350345736,1.10572215060913e-06
"ENSG00000280239",-1.32040218970041,1.10594776823482e-06
"OARD1",0.58765635995658,1.1064898940235e-06
"PRODH2",-0.92628478615879,1.10811885642908e-06
"ZMYND19",-0.562915838642326,1.11826684016666e-06
"GSTT4",3.24566562156342,1.13121023207516e-06
"ST7",0.574816916728948,1.13958173261194e-06
"MYO19",-0.580268084097611,1.14284719554431e-06
"RRM2",-0.580187485570661,1.16105021562571e-06
"DTX3",0.603561942029365,1.16129581871154e-06
"HYAL1",-0.586928897180512,1.16238902064344e-06
"DEPDC1B",0.713237281295495,1.16383422506801e-06
"OXLD1",-0.616049108688935,1.16396286146969e-06
"MRPL1",-0.743573565735636,1.16937136669277e-06
"PPP2R5A",0.595308307636273,1.17203310192526e-06
"CFLAR",0.480277373297798,1.17301305293506e-06
"FAM53C",0.507047615345105,1.17414644239282e-06
"SOS1",0.545753085373502,1.17660664381421e-06
"FBXL9P",-1.04352440727323,1.17667635343372e-06
"MCM3",-0.534590727454782,1.17695544534222e-06
"NMRAL1",-0.849641737792303,1.20027065336963e-06
"FIRRE",-0.648839510472316,1.2199075978355e-06
"RYK",0.510278755469117,1.22532623566502e-06
"MPZL2",-0.72161565035018,1.22833419900515e-06
"ENSG00000269486",-1.76275320748771,1.22994218310801e-06
"ESD",-0.564262163426438,1.23054213608892e-06
"CCT8P1",1.01283635562314,1.23128832649776e-06
"LOC100129215",-1.15652825168797,1.23641725473505e-06
"SIK3",0.531726595138044,1.23868493669172e-06
"KLHDC7A",-1.13241954244174,1.24247997471593e-06
"GATD3",-0.677848031669898,1.24277407779126e-06
"FANCE",-0.727393124414316,1.24470835374705e-06
"DIP2B",0.534299491522418,1.24700223547e-06
"TRNT1",-0.531020525598905,1.25031135525279e-06
"ENSG00000224078",0.566921999374071,1.25203950903454e-06
"AMY2B",-1.17882352216343,1.25978574348925e-06
"EME2",-0.959247742177708,1.26274399985862e-06
"AGMAT",-0.663565082101297,1.26685073313242e-06
"SF3B1",0.637605599300884,1.27662023268928e-06
"ZSCAN16",-0.918876510220309,1.27948172635101e-06
"GPHA2",-0.950071860534043,1.28359267777075e-06
"ZNF248",0.598085134800072,1.28372490897565e-06
"ZNF691-DT",-1.56425644063551,1.28569674717696e-06
"PIGX",-0.661201305739384,1.29019250160303e-06
"FAM86B2",-2.00464696821314,1.29096306514875e-06
"LINC01852",-2.07153216238237,1.29323420628507e-06
"NFKBIA",0.474859955789294,1.29546308919713e-06
"TRIM23",0.855332951820899,1.30347185421465e-06
"PGM2L1",0.849817820450305,1.30824351713857e-06
"TSEN2",-0.636949939645838,1.31110984339312e-06
"LOC105379047",4.53032894071408,1.31465925406246e-06
"ADD1",0.516214047392814,1.31988609435324e-06
"FNBP4",0.629426694168951,1.32145256226095e-06
"ABTB1",1.13502179018933,1.32759185923516e-06
"LINC02119",2.08190298269462,1.33038702396272e-06
"AP4E1",0.537953718609751,1.3377064156591e-06
"ZNF600",-0.862701072530315,1.3388850220207e-06
"PNRC1",0.876022829899668,1.3402316928557e-06
"MRPL23-AS1",-1.41672919050597,1.34029566597351e-06
"CCDC51",-0.730102286018613,1.34675756146168e-06
"KAZALD1",0.808721548316663,1.34919111124814e-06
"HK2-DT",-1.69356624753293,1.35142228663922e-06
"ADRM1",-0.586021620619838,1.36357776332093e-06
"HERPUD2",0.602331882168117,1.37233429705389e-06
"RBKS",-1.24036958903176,1.37421145845771e-06
"PLEKHM3",0.924939532867961,1.37519141780363e-06
"ARHGAP18",0.454899957432957,1.37901924344855e-06
"ETF1",0.545626212789617,1.38129871339879e-06
"PIAS3",0.831726834946738,1.38503124731815e-06
"PXK",0.999943909869847,1.38516978182381e-06
"INCA1",-0.828660630337812,1.38883078931221e-06
"NPC2",0.543243444014517,1.38968432483351e-06
"EPN2",0.536598533673422,1.39040835936884e-06
"CBX6",-0.641302704799423,1.39046305510259e-06
"RIBC2",-2.62942943320668,1.39148046048547e-06
"ISG20L2",-0.500172222133656,1.39189124056122e-06
"DIPK1A",0.55986397156881,1.39660048382213e-06
"HYPK",-0.809796681129316,1.39972907046703e-06
"ELP2",0.428589646959933,1.4019811797225e-06
"ENSG00000260729",-1.47862257267216,1.40455402359457e-06
"GAMT",-0.612874712455404,1.41579397388648e-06
"LYRM2",-0.709510387092157,1.41724035311454e-06
"RWDD2B",-0.950638054938042,1.4243963931004e-06
"HSD17B11",0.723117991526177,1.42563656707622e-06
"SPRY2",0.867668801999139,1.43018822462661e-06
"SERPINA10",-0.786903193456204,1.4303514007751e-06
"ENSG00000206417",0.938430680416032,1.43088635463991e-06
"ENSG00000298624",-1.51783677791257,1.43326713114342e-06
"CD9",0.969240507151748,1.43898925089694e-06
"ERO1B",0.863782875201079,1.44037651704007e-06
"RCC1",-0.508632977703932,1.44326188987421e-06
"CDC42EP1",-0.717636879546159,1.44800549814063e-06
"NBDY",-0.970683577752442,1.44867769672961e-06
"PCED1A",-0.664313522307496,1.46138857341818e-06
"MOCS3",-0.758971450119734,1.46175881655176e-06
"CYFIP2",0.610716828264977,1.46367358108688e-06
"ZNF493",0.767166205878215,1.46400943046141e-06
"RUVBL1",-0.85485311647474,1.46579975573449e-06
"COG3",0.561211822889501,1.46593730040496e-06
"SNX17",-0.442909237864857,1.47750886893706e-06
"ENSG00000293107",-0.899104033048628,1.48854430622749e-06
"ESF1",-0.609548241509813,1.48899758164405e-06
"AP4M1",-0.732474719590067,1.48988670967294e-06
"RAPGEF2",0.589610329394825,1.49630871214395e-06
"SURF2",-0.989130562880966,1.49657533458547e-06
"ZNF696",-0.623699052063961,1.4988277674402e-06
"TMEM167A",0.470615703888858,1.49998611093736e-06
"F3",-0.819820990042595,1.50097405480732e-06
"C1orf53",-1.23484003594897,1.50207264115431e-06
"AKR1C3",0.651263627578431,1.50308530084044e-06
"PLEKHA6",-0.440966371073985,1.50565568546377e-06
"CCZ1P-OR7E38P",-0.702920376383938,1.52761204116563e-06
"MYL5",-1.44934633565113,1.53280390883062e-06
"STARD3",0.615570063902308,1.53897674629294e-06
"ENSG00000272941",1.67759468819007,1.53967871596987e-06
"ENSG00000299943",-2.26297770188865,1.54542177911249e-06
"THAP9-AS1",-0.560456538261932,1.54632587890781e-06
"OPTN",1.01310421423556,1.54835180219131e-06
"COMMD4",-0.491956310724982,1.55352247496517e-06
"GFOD1",-1.70619997867483,1.55897296503721e-06
"TTC32",0.793764253438095,1.56790136354022e-06
"CAMLG",0.57918364901022,1.5683682376401e-06
"ENSG00000279670",-1.58817070417034,1.57368800693434e-06
"CD59",0.583797442812873,1.57746952841762e-06
"TMEM79",-0.956205020589769,1.57940102608633e-06
"CCDC28A",0.703132074059946,1.58784584989423e-06
"TRPC4AP",0.490862163711985,1.59079521264894e-06
"SRGAP2C",0.512849288813683,1.59610446521789e-06
"AP1G2",0.613163235704182,1.59763845977089e-06
"PSMG1",-0.732828632873813,1.61696535426389e-06
"SLC12A6",0.86786218633284,1.62805218532769e-06
"WDR59",0.589816817264031,1.63136147388333e-06
"DDX28",-0.974195249890693,1.63973151068908e-06
"ENSG00000276772",2.3534887462123,1.64440191415836e-06
"CHST9",-1.5735264496764,1.64610751988234e-06
"ERCC5",0.564469625080475,1.64663840469071e-06
"SCAMP1",0.61228739870763,1.65022042586024e-06
"RAB4A-AS1",-0.647348448837694,1.65388847627856e-06
"PSMC1",-0.535232530930279,1.65553263127041e-06
"SCN1A",0.921736841094159,1.65832986586596e-06
"MRPS33",-0.617279403053584,1.66074587590847e-06
"SLC9A8",-0.480285155354175,1.66691204673274e-06
"VAV3",0.83529307888925,1.66714398653873e-06
"ARHGEF2",0.50076371479241,1.67255656023943e-06
"LBX2",-1.03840138703737,1.67729065802189e-06
"IMP3",-0.554717402795591,1.68655049470197e-06
"TRAP1",-0.497289437976527,1.68976266180722e-06
"LINC03006",-0.695288051225474,1.69716896354999e-06
"ZFHX3",0.4717684158762,1.69759395046957e-06
"ENSG00000299249",1.37421671051117,1.69875876998808e-06
"C11orf24",-0.657901378127302,1.70872505512475e-06
"WDR53",-0.667369662317084,1.71358479109682e-06
"WDTC1",0.955486421178644,1.71365604441347e-06
"DCAF6",0.587397154845652,1.7151477054657e-06
"CRY2",0.744760938597874,1.72015547523891e-06
"ENSG00000290999",1.37691818747367,1.73550073179493e-06
"ENSG00000234420",-1.32452403955832,1.74232121873782e-06
"PMS1",-0.66432721129288,1.74702422897861e-06
"MAP3K2",0.575815787079765,1.76323956343011e-06
"CDON",0.631788256607542,1.77568816914682e-06
"ROBO1",0.55521494954176,1.77911361223235e-06
"MTA1-DT",-0.946289245303807,1.78007780315803e-06
"RAD51D",-0.60402921263764,1.79316070509774e-06
"CHAC2",-1.10909346726577,1.80226100025234e-06
"ZYX",-0.833482746292544,1.80440840678359e-06
"RNASEH1-DT",-0.962791330678951,1.8057405512624e-06
"RFC1",0.417555111328788,1.81195864914905e-06
"HNRNPH1",0.66090539029471,1.81706603912538e-06
"ZBTB2",-0.62960948323023,1.81779426582655e-06
"WNT2B",1.70929574381159,1.82185456913227e-06
"SBDSP1",-0.593517896894304,1.82214995937549e-06
"PIK3CA",0.682143079788172,1.83222967286071e-06
"STAG3L5P",0.517901994378357,1.83496383412094e-06
"ASL",-0.522957519999911,1.8398927213189e-06
"CYP3A43",1.7074882365327,1.84292171467835e-06
"P2RY11",0.753608921610799,1.84858424539453e-06
"NAPRT",-1.14415838185977,1.85021847347537e-06
"MAU2",0.471153288561576,1.85563430081018e-06
"LRP5",0.530585233112034,1.85726218772822e-06
"EIF2B4",-0.524079115817196,1.85734931284114e-06
"ENSG00000302883",-1.89101137569046,1.86140064299686e-06
"DUT",-0.592586062048997,1.8662262764027e-06
"IP6K2",0.701521521961747,1.87869529640544e-06
"PLEKHG2",-0.663739755760065,1.884058531623e-06
"LAMTOR2",-0.73994948774143,1.88790487729742e-06
"ENSG00000275457",-1.11949320796158,1.92313613718541e-06
"RPS6KA3",0.585586370432379,1.92411431579387e-06
"TMEM70",-0.55343988431899,1.92852531153148e-06
"BACE1",-0.81866176858868,1.93637487036723e-06
"DHRSX",0.579921969910085,1.93973449764519e-06
"DHRS4",-0.626836412132236,1.94181547992977e-06
"DOC2A",-1.36203851437582,1.94931815298258e-06
"PTK2",0.456130712446078,1.94970517726901e-06
"RBM20",3.40462041787652,1.96045046743444e-06
"DAP3",-0.574467707741218,1.96402062174524e-06
"PLA2G12A",-0.548654173278687,1.96459077665504e-06
"USPL1",0.753181896433933,1.96536899633549e-06
"ALMS1",-0.549668943943607,1.97187632623928e-06
"BCLAF1",0.495952088520245,1.97319973449892e-06
"CMTR1",0.505756069276213,1.97644416219209e-06
"DLG2",1.43972084426507,1.98130031730728e-06
"HMG20A",0.619386767107779,1.98418069957938e-06
"SRGAP3",1.23436028231977,2.00381619332374e-06
"ABCD3",0.5062504358488,2.01190623552785e-06
"USP1",-0.516824855508232,2.01295311198601e-06
"WDR3",-0.558715082708592,2.01798424117259e-06
"CBL",0.57007089351956,2.02619064674055e-06
"LMO7",0.545887985888228,2.02797307658079e-06
"RALGPS1",0.756991378426858,2.03446480266317e-06
"MRPS21",-0.654596909545896,2.04889757897438e-06
"ITM2C",0.544924477195355,2.05035687065618e-06
"RXYLT1",-0.653063372067255,2.05387675115465e-06
"FOXN3-AS1",-1.56375679686433,2.05745650223594e-06
"LEPROT",0.416393885527185,2.07184894368213e-06
"ADAM10",0.586603528260616,2.07284242846242e-06
"MRM1",-0.813908404112544,2.08498671555954e-06
"CARS2",-0.458485171520139,2.08701700052693e-06
"NCOA3",0.590901424460498,2.10834087000657e-06
"MRPS7",-0.490913221178057,2.11531950422235e-06
"HINT3",0.633801196911987,2.13532775439387e-06
"C19orf53",-0.893943590829406,2.13752926675492e-06
"FAM43B",0.773839383968865,2.13772853646606e-06
"ENSG00000302646",-2.00491736843538,2.13854659373368e-06
"MPZL1",0.55088294705506,2.13886535761007e-06
"HNRNPAB",-0.624192642415492,2.13950854138114e-06
"FTCD",-0.752415291760461,2.13996293636194e-06
"ARFGEF1",0.591720013083226,2.14282570008057e-06
"GOLGA3",0.480580239529534,2.14416871361499e-06
"TRRAP",0.462791255297796,2.15409928436066e-06
"SRRM1",0.646253734641026,2.1641813650528e-06
"SMIM3",1.03388982116651,2.16591161006719e-06
"UTP14A",-0.704650784235052,2.16592501804754e-06
"CDC42BPG",1.2377273891997,2.17404158748285e-06
"WARS1",-0.697085378351442,2.17894895217172e-06
"EGFR-AS1",-1.06885512253826,2.18419433846903e-06
"ENSG00000267658",-2.78641765917537,2.19708825075981e-06
"ENSG00000230882",1.09917864399449,2.20706207128389e-06
"ESRP2",-0.723470480772484,2.20853835329861e-06
"ADM2",-0.801771109942625,2.21115257264594e-06
"ENSG00000293476",0.558277829596144,2.2150756877154e-06
"DGKG",-0.961126541037711,2.21895362150335e-06
"LPAR2",0.793265259014246,2.22023295119045e-06
"IKZF5",0.6161159111015,2.22262758490633e-06
"ZNF252P",-0.649428398529512,2.23433992807445e-06
"LOC645485",-1.73031238187255,2.2396773614778e-06
"STUB1",-0.66886063468625,2.24693091883471e-06
"VPS39",0.491922259561479,2.24720831576567e-06
"TMEM256",-0.720676831298424,2.24916936564997e-06
"ZNF518A",0.570785117811584,2.25851561100041e-06
"POLR1E",-0.580422231738645,2.26197001707127e-06
"SRRM2-AS1",-1.2607285773555,2.26797573047282e-06
"SH3BGRL2",0.503554106744149,2.27314208048325e-06
"SNORC",0.691879870267683,2.28841123641392e-06
"PDE3B",0.417985488143315,2.29791514142814e-06
"CXADR",0.653602151168144,2.30490895314196e-06
"SLC2A14",-0.959561727542838,2.30862237160677e-06
"AKR7A2",-0.471951060029989,2.31944673317358e-06
"GOLM2",0.452136769794837,2.31954013184891e-06
"LINC01118",1.46433781221605,2.33004146060163e-06
"CBX4",-0.448740459929037,2.34005974606852e-06
"ACTR3B",-0.775437538285015,2.35560787432442e-06
"CYB561D2",-0.79210037844991,2.35643634924523e-06
"LOC105376380",2.69163562425733,2.35762624800321e-06
"ZBTB8OS",-0.589381695893089,2.35943034489443e-06
"SETDB2",0.609948891225931,2.36019561643294e-06
"FOXJ3",0.560843879588135,2.36602133078584e-06
"HMGN4",0.536587032452939,2.36795585862806e-06
"PHYKPL",-0.632115913452929,2.37529310568005e-06
"NIPSNAP1",-0.606374987155001,2.37931923595663e-06
"R3HCC1",-0.741687697444897,2.38455067284054e-06
"CCDC137",-0.464522676577591,2.38653638527866e-06
"ZNF792",1.43118583488125,2.39287766130044e-06
"SHARPIN",-0.499495602843279,2.3957665084218e-06
"TBX2",0.995415526410311,2.41200823974521e-06
"RUFY2",0.621680243181701,2.4212653211479e-06
"ACADVL",-0.495551994525374,2.43800989423474e-06
"PAPOLG",0.558470494384352,2.44114943967702e-06
"STRADB",-0.570089445674768,2.44824468360308e-06
"ENSG00000236519",-1.13690344829838,2.4591110744374e-06
"CFD",-1.6948325535518,2.47831564367376e-06
"HDHD3",-0.635509819199572,2.4789948198613e-06
"PKN3",-0.588754930774044,2.48099980940932e-06
"HSCB",-0.877090044417782,2.49036323774746e-06
"PUM1",0.48315683356191,2.49718709926655e-06
"HERC1",0.609689866597155,2.50209710972325e-06
"APRT",-0.648368171200518,2.5021857467333e-06
"SLC2A8",-0.876900263074816,2.50417885424923e-06
"KDM6A",0.833243826703397,2.5095998158336e-06
"SESN3",1.17522541341272,2.51241741102131e-06
"PCGF5",0.585023612405546,2.51354232665016e-06
"RAP2A",0.49289977370345,2.52711027671201e-06
"TMEM223",-0.690986409956207,2.53664645498854e-06
"P3H1",0.527672525470844,2.53834724984095e-06
"KIF18B",0.886422441083296,2.54387883744194e-06
"SNX13",0.486954750969471,2.55661385220129e-06
"ASPHD1",-0.549457596123007,2.56194732831682e-06
"ATP13A3",0.535081920958019,2.56256961867148e-06
"GTF2IP1",0.521271325181208,2.56281549606277e-06
"STARD9",1.09324144764709,2.56523955603543e-06
"ELL2",0.465465887115336,2.57988380928194e-06
"ANKS1A",0.534565142534305,2.58472436528951e-06
"ZMAT3",1.01215460582092,2.59609629773955e-06
"FKBP10",0.495874920107986,2.60017816205285e-06
"HERPUD2-AS1",-0.962732716584526,2.60145283031352e-06
"DPY19L2P2",-1.85265698846602,2.62203603696506e-06
"GAS2",0.617426369134757,2.6248536865748e-06
"ZNF33B",0.577402714479674,2.63659685415387e-06
"WBP1L",0.630347019801267,2.65435679648653e-06
"STC2",-0.590595008998233,2.65443333843911e-06
"DUS4L",-0.628064987788346,2.6561620157186e-06
"IQCK",-0.871799861563752,2.66046834977087e-06
"KCTD2",0.541451798703706,2.66216936600916e-06
"FKBP5",-0.711610007428471,2.66500923426935e-06
"SNRPA1-DT",1.34838181812881,2.6693880554812e-06
"PRRT3-AS1",-1.09414357446642,2.67355618878522e-06
"CTNNBIP1",0.602430751863193,2.69516626127612e-06
"HSPA5",-0.769979599436439,2.6973858979564e-06
"ATP9A",0.522701790791903,2.69904998965079e-06
"HELZ",0.530015214625084,2.70262011187144e-06
"RERE",0.437191894062252,2.70281209155756e-06
"ENSG00000293930",-2.56236141392213,2.70841633250148e-06
"EMSY",0.447058320478121,2.70864258472094e-06
"CCDC78",-1.44121369311836,2.7194486005594e-06
"TXNDC16",0.769861599907364,2.72451807952481e-06
"ENSG00000289368",1.43823289049031,2.72873129587149e-06
"BORCS8",-0.62110294073113,2.72921280674921e-06
"WDR48",0.595681166494132,2.7581000572684e-06
"RALY-AS1",-1.0342490665109,2.76283420233463e-06
"BORA",0.628134650363827,2.76539463766269e-06
"GNS",0.63360307672637,2.7811834633378e-06
"ZKSCAN1",0.484601492901722,2.79198204927027e-06
"SLC35D2",0.510087612716738,2.80147260965614e-06
"TOMM40",-0.454779198341028,2.80246668550195e-06
"NR2F1",0.558819564539785,2.80319407231542e-06
"CLK4",0.56301997390026,2.80696898662553e-06
"R3HDM4",-0.450163815663203,2.80718299247696e-06
"JARID2",0.523216768052041,2.8148583261076e-06
"ERBB2",0.78618668870921,2.8285184017233e-06
"LOC100505912",-1.13124985877626,2.83357418022172e-06
"SH3BP2",-0.83130263088549,2.83638600489821e-06
"ZNF627",-0.760979091490451,2.85178747210012e-06
"PAM16",-0.707379070252546,2.85214449903648e-06
"RFXANK",-0.639691127309399,2.86263905208354e-06
"TOMM5",-0.55209977621732,2.87697927738516e-06
"H1-2",-1.6901331160867,2.87768691581751e-06
"MYBL2",-0.580155778088664,2.88133195344993e-06
