"Symbol","logFC","PValue"
"RFX1",0.358934003322959,0.000372669055813142
"SH2D5",-1.33645885660619,0.000372875501805768
"AHCTF1",0.264776619487376,0.000372907990416468
"UCN",-0.955155568193695,0.000373999624583408
"LINC02348",-0.728251102099867,0.000375686586276529
"CGREF1",-0.369691946965394,0.000376704603549712
"ENSG00000272476",-1.40159894548517,0.000376914143933702
"WASH7P",0.357258739439871,0.00037695132235832
"RHOT1",0.329273638217519,0.000377148812405688
"DDX28",-0.564017816253454,0.000377683819539266
"IL11RA",-0.716279886231359,0.000377965261271048
"MFSD2B",-2.02473400568419,0.000379235887588103
"POC5",0.559410628166122,0.000380917003913964
"CITED4",-0.472575014339893,0.000381126577618318
"TXNDC11",-0.356643796717815,0.000381294214453832
"CALD1",0.298377516879617,0.000381468282245342
"NOXRED1",-1.33186623320841,0.000381822006881055
"SEC13",0.330214761498426,0.000381902935186518
"CHEK1",0.268952254771263,0.000381918233084232
"ENSG00000289053",-3.16650785252644,0.000382348591357283
"LOX",0.670405799235873,0.000383685720320527
"BAMBI",0.43069479568129,0.00038373686509967
"CAMTA1",-0.31841813387461,0.000383802849369617
"ACOX2",-0.35766321519213,0.000384694164496136
"VPS54",0.362527047196701,0.000384852295014426
"HLX",-0.914961600032178,0.000385051477887754
"DHX34",-0.321562051939339,0.000385064868279572
"PRPF40A",0.29192547930836,0.000385176402859676
"RNF217",-0.703053707229985,0.000386070511578613
"DHRS2",-0.414041445864744,0.000386572488872264
"TGFBR2",0.548566984218234,0.000387278012947147
"ENSG00000286311",-1.414633067779,0.000387881535634608
"ENSG00000232445",-0.54133342269742,0.000387974934200331
"DANCR",-0.290412793833002,0.000388092115386326
"UBE2D3",0.261401996514153,0.00038814705081059
"OTX1",0.334061862815878,0.00038827439683992
"PPP3CA",0.303645065245184,0.000388287135330719
"ZSCAN2",0.415192465070989,0.000388321165735821
"TMEM19",0.432723797994156,0.000388331107707414
"ENSG00000280399",-1.25349385103358,0.000388861399521512
"TMEM45A",0.533867311241151,0.000388959804491522
"SLC39A13",0.313441129124181,0.000390130425497603
"NDUFA10",0.279040805162014,0.000390272258442761
"ITIH4",-0.895899281802405,0.00039162385265823
"CALCOCO2",0.371437163183831,0.000391703071648648
"NOS3",-0.503249360907924,0.000393361679421136
"TRIAP1",0.290992513682763,0.000393388183943595
"CDK2",-0.296328242045149,0.000393647487824299
"ERBB2",0.490146983195382,0.000395410506775198
"HMBOX1",0.394490933462189,0.00039571316497343
"ENSG00000267838",-0.782333199609249,0.00039688853081565
"NQO2",-0.34284466125565,0.000397028459542764
"CPAP",0.414358914200782,0.000397230507861187
"PRMT2",0.320084970106065,0.000399365474638209
"OGDH",-0.33089672765299,0.000399745401055699
"BSDC1",0.311465741078171,0.000399746655539085
"GSPT1",0.398798980939923,0.000399775698033639
"SUCLG2-DT",-0.520079358621611,0.000400978384586149
"TMEM50A",0.342748445512476,0.000401183851878323
"SLC13A5",-0.415203449448803,0.000403224847456116
"FERMT3",-1.60137741584707,0.000403353168117871
"CPVL-AS2",-0.979688077897943,0.0004044197495465
"TNRC6B",0.327516458785877,0.000405179221966496
"IFT70B",-0.902960679517936,0.000406107473450833
"VASP",0.569074880465728,0.000407141362789673
"NEU1",0.322076222637195,0.000407478564946251
"PITPNM1",0.400931804790881,0.000407859173073239
"SENP2",0.331237245654138,0.000407995653770601
"SERPINA5",0.383176727781062,0.000408883454009672
"SFXN1",0.283438686595315,0.000408951973490724
"KIF9",-0.648171633100269,0.000409241511137186
"PMAIP1",-0.908870333834916,0.000410136881304668
"AKR7A3",-1.12901140051358,0.000410317768814258
"PDCD2",-0.407365411866124,0.000410628844481455
"LETMD1",-0.374870271509626,0.000411305091483101
"KPNA6",0.276656243948119,0.000411428599320672
"DDX23",0.327898001401484,0.000412953398667265
"ATP11A",0.364353296782334,0.000413108864097153
"PRPF8",0.29668107299374,0.00041335135890176
"MAPK12",-0.313787386972684,0.000413980710252071
"NANP",0.321492315121884,0.000414169822556107
"TRAM1",0.311575370209755,0.000414864568713849
"LINC01979",-2.80171316703816,0.000414906001036158
"OTUD3",0.422355123734614,0.000415108802154227
"LINC02525",-0.982722353775835,0.000415300746701383
"FBXO25",0.395774887742091,0.000416060022545309
"GLUD1",0.366079057661667,0.00041757936206707
"CEP104",0.30015635305117,0.000417866430712038
"PROS1",0.324554077455316,0.000418053912448624
"TCF7L2",0.381957628507492,0.000418485963871092
"RAC1",0.360549321869969,0.000418542623628029
"VAT1",0.401670470453778,0.000419150231244349
"TATDN1",-0.56702375539607,0.000419442429253348
"HES6",-0.483570738918409,0.000420257602098926
"SCHIP1",1.73360613073866,0.000420388254609877
"ERI1",0.37224007955058,0.000420435546520555
"VAMP5",-0.540080103219646,0.000420757500989382
"ZNG1F",0.354939859552558,0.000420900132676722
"N4BP2L2",0.328694421165446,0.00042127199506987
"ISG20",-0.625327802127431,0.000421739902178565
"CYTOR",-0.689949818207323,0.000422148440676844
"ENTPD6",0.290131245206896,0.000422318934021756
"ENSG00000167807",-0.8916359703009,0.000422555888609638
"CLCN3",0.425485782923854,0.000423010513131212
"NALCN-AS1",-1.89030061166691,0.000425810939583752
"RBM6",0.414350212941975,0.000426500263879461
"EIF2B3",-0.467077239644877,0.000426638696184002
"ENSG00000260778",-0.751565533986136,0.000427800663770313
"GPR107",0.312133863895729,0.000427926805982422
"ABHD16B",-1.92467560391801,0.000427970611684131
"PTPN23",0.308553861126874,0.00042957606797045
"BAK1",0.362054806684241,0.000430785868669404
"PRDM10",0.41304183317654,0.000431071727778684
"CENATAC",-0.347408548112417,0.000431272376223866
"MVD",0.444713940739131,0.000431273073877132
"LOC124904731",-2.29844757825685,0.000431930716784241
"LOC100506207",-0.415968180438782,0.000432097645536924
"ENSG00000293685",1.57423497416383,0.000433119682977192
"ENSG00000286846",-1.56556848442149,0.000433242051743244
"MIB2",0.400746767588917,0.000433591944461423
"ZFP2",-1.0422623871495,0.000433625148017146
"KLHL28",0.47904543475237,0.000433665440092602
"SREBF2",0.288372430289747,0.000433889714355267
"PPP3R1",0.299845052376075,0.000434120271023483
"ICAM5",-0.891407822609587,0.00043529233944968
"ENSG00000267892",-1.19502543402012,0.000435530985249549
"MRPL45P2",-0.567201042392037,0.000435756130601095
"TERF2IP",0.420312775839915,0.000435807948146233
"RRN3",0.262741824737185,0.000436017814699648
"ENSG00000269352",-0.549982838109626,0.000436942685168232
"HLCS-AS1",-0.718941964809852,0.000437093555301417
"TNIP1",0.522378300743729,0.00043734787689743
"C1orf56",-1.14829945673559,0.000438938720764359
"GRB14",0.540236530430254,0.000440100434029676
"CATSPER3",-1.21081736290037,0.000440690263058623
"BDNF-AS",-2.13651453659387,0.000441401804278174
"MIRLET7IHG",-0.690202462813547,0.00044221642096017
"ENSG00000272455",-0.548965460382489,0.00044332057487211
"LRP5",0.315543413573832,0.000443350776218072
"PABIR2",-0.386896774342358,0.000443621279405828
"STAU1",0.396544341296168,0.000445966502691728
"AGTRAP",-0.376971237626116,0.000446430938177981
"AGPAT5",0.336117613359407,0.000446587727554057
"CLPX",0.323407608009032,0.000446698689578705
"VMA22",0.326822016646947,0.000447142846794578
"CUL5",0.308680988571834,0.000447554782337633
"LOC124903667",0.44042300667332,0.000449959548837332
"DGKD",0.359145087337803,0.000450261269800148
"IFT172",0.411654103112145,0.000452163212049391
"UBE2G1",0.364794183121826,0.000452977232096325
"ZNF433",-0.643666029984861,0.000453028413614768
"GSTO2",-0.905528062051205,0.000454111859649733
"AEBP2",0.276876755475393,0.00045451045835888
"ENSG00000272566",-2.25407767329388,0.000454571501688571
"ENSG00000250575",-0.464563877830951,0.000456379616484333
"WWP2",0.275902201436373,0.000457092018863536
"GPR135",-0.886260140572356,0.000457458060979792
"ENSG00000273416",1.20346187439865,0.000458298062577417
"USF3",0.422934213085883,0.000458684755199558
"JAK1",0.337713503060198,0.000458835529801136
"SAMD9",0.671369435081498,0.000460079776747277
"TTC38",0.335836930329216,0.000460115412580648
"PPM1M",-0.681662856164559,0.000460870187860422
"SIGIRR",-0.916835911986942,0.000461587945295714
"ZNF624",0.708080926705425,0.00046226043738856
"ENSG00000280734",-0.632141560262407,0.00046265518928637
"BRICD5",-0.801379554269598,0.000463002306406374
"UQCRC1",0.333405277025182,0.00046372336262482
"NELFA",0.263944041969857,0.000465656909279798
"GPATCH3",0.394625161823175,0.000466262189936819
"ZFR2",-1.39667065693212,0.000466474315375195
"SPRTN",0.415719218387107,0.000466789246165989
"ENSG00000230882",0.658261714035131,0.000468492738534371
"NHSL1",0.369433029852844,0.000468579133639931
"DAZAP1",0.267260460505891,0.000468609870894241
"ENSG00000275223",-0.837375353497404,0.000469917782903872
"CTNND1",0.350084506938413,0.000470072541349892
"LAG3",-0.768213449814805,0.000470323562028668
"CCDC28A",0.418386652518389,0.00047089623003458
"LSG1",0.299413102761475,0.000471372927313586
"SRSF8",0.2663879680459,0.000471997353115588
"JAK2",0.497692918621441,0.000472477838095998
"ECHDC1",0.288489640863717,0.000473854385457145
"CYP4F35P",-1.42653103578569,0.000473916208811354
"SFSWAP",0.333092302299339,0.000474322424638065
"NOP53",0.315549850072187,0.000474871383198673
"SEC24C",0.287826629810074,0.000475567408107591
"DHX8",0.414491672551822,0.000477054790768293
"HLA-F",-0.48544288798231,0.000477057651796233
"KAT2A",-0.476858833073333,0.000477072374958159
"LTB4R2",-0.53121465975209,0.000478397065284272
"MORF4L2",0.263165928543756,0.000478700365351653
"ACYP1",-0.529911073406068,0.000478829932143607
"ENSG00000248394",-1.08441244481651,0.000478925460683257
"TYW3",0.349061632768426,0.000480403339423739
"CPEB3",0.73249563326363,0.000480525227715802
"MBIP",0.334159324933918,0.000480734927179827
"SUPT7L",-0.276381590174024,0.000482610709029502
"GNA13",0.366480135334971,0.000483096553528597
"TMEM62",-0.328213752521538,0.000483218547876652
"ENSG00000270175",-0.858127596359563,0.000483655910548706
"DAP3",-0.338297870627339,0.00048432051918467
"ADI1",0.256479452194835,0.000484911032043253
"SLC2A13",0.408024275395742,0.00048501279732649
"SMCHD1",0.315645704153078,0.000485329976674701
"PRRG1",0.443200313856379,0.000487570120105888
"ENSG00000275494",-0.905816008117299,0.000488175189619398
"ENSG00000243679",0.697914446612982,0.000488827081669662
"MRPL58",-0.656783213806244,0.000488828160782837
"VPS33B",-0.473609248704452,0.000489138217850895
"RAB11FIP3",0.319085303827475,0.000489431160796602
"UPF1",0.341722292855291,0.000489886144555966
"NAA60",0.297251086284703,0.000490132690948831
"MYCBP2",0.367566479030669,0.000490680919467123
"ATP6V1B2",0.312699677728972,0.000490683040533582
"ITFG2",-0.374273599417687,0.000490808970121181
"ZNF333",-0.51363970253364,0.000491254013644564
"ENSG00000272223",-1.43786415698064,0.000491355984441602
"ENSG00000304713",-1.62386501575495,0.000493405839855029
"FRS2",0.396176429897673,0.000493479735559697
"ADAP1",-0.413216727565983,0.000493627712631901
"TOR3A",-0.412476145640767,0.000494308519179921
"ENSG00000271737",-0.962562159633447,0.000496154577657833
"ERCC6",0.453114210484314,0.000497207064521653
"PLK3",-0.383155967247829,0.000497867357608297
"KLF7",-0.444947426669141,0.000498714415903739
"ENSG00000251279",-0.885631985632886,0.00050008004980316
"TRPM7",0.371646437835614,0.000500340677513756
"AP4M1",-0.410509591377749,0.000500429871760118
"EPB41L5",0.318054445354281,0.000500669365763512
"EPN3",-0.870568767955311,0.00050081667480271
"EMC8",0.313092664230463,0.000501248563755652
"AIMP1",-0.289358010993326,0.000502653679726127
"MUL1",0.446254264039693,0.000503021054948014
"DDX60L",-2.05394107813893,0.000503168408956292
"PPP1R13L",0.488724575242347,0.000504031876900802
"MRFAP1L1",0.304126603489121,0.00050409877313209
"IREB2",0.263778105685076,0.00050511534899847
"LINC01101",-1.54930926834468,0.00050564119261024
"NIPA1",0.346555374703469,0.000506185475179069
"SLK",0.306140583755779,0.000506978108557725
"SDHAF3",-0.435679049715765,0.000508503628444225
"ABLIM1",0.341598368873059,0.00051048795373685
"CRTC1",-0.520138086143215,0.000511937520800985
"PRPS2",-0.389098293425264,0.000512635062111031
"RANBP3",0.314317661665811,0.00051309046994831
"UBD",0.782759623899787,0.000514038680276068
"LOC107985200",-0.686171932393233,0.000514554431541167
"SSBP4",-0.41483892870164,0.000518879376796781
"COPS7A",-0.370330226679235,0.000519628728220428
"CDKL1",-1.14066916119617,0.000520101597100774
"C16orf86",-0.601047211910726,0.000520249688138381
"FAHD2B",-0.556833274377904,0.000520255949902665
"ENSG00000310418",-1.67553741474124,0.000520595439135419
"ZMIZ1-AS1",-0.844349416437557,0.000521501784100707
"KCNK13",-0.603657561407054,0.000522514120763514
"ASL",-0.303924497237725,0.000523042950225856
"FBXW2",0.255501049243529,0.000523163631902574
"PUS7L",-0.360318671096098,0.000523848954335601
"PSMG2",0.276123455464239,0.000524056447741147
"ENSG00000289981",-1.69761898024543,0.00052551715358486
"SLC25A25",-0.517267952273238,0.000525568718425146
"HYPK",-0.457370356487173,0.000525573460562815
"SWSAP1",-0.574948720835093,0.000525840778827048
"ENSG00000256443",-1.75473639106026,0.000526825812087052
"LINC01145",-0.486787477247162,0.000527478696335382
"ENSG00000279283",0.738148352703374,0.000527631338946351
"TMEM183A",0.282824703674035,0.000527836346669794
"ARHGEF25",0.320493684382759,0.000528644241307645
"PRKCI",0.311228733720088,0.00052865175843163
"TSACC",-1.3729863246313,0.000529152120799936
"GUSBP2",-0.680601197176191,0.000530075902296437
"ZBTB6",0.46347100283268,0.000530710108963768
"CHAF1A",-0.254613676806952,0.000532136314826104
"MED29",-0.341998531450455,0.000533071652978094
"NICN1",-0.610252364187388,0.000533394502345037
"EOLA1-DT",-1.42957596889934,0.00053385208538862
"ENSG00000302941",-1.21962064802887,0.000534013947082798
"ETNPPL",-0.532268369992763,0.000534351023354638
"ABCD1",-0.270903056812972,0.00053436554605849
"VMA21",0.264060305686743,0.000534745095466968
"FN3K",-0.356689180687759,0.00053554629825637
"ENSG00000229152",0.585228091185952,0.000535854080148525
"HHEX",0.289286862558988,0.000536693081374275
"ENSG00000284431",-1.10568620412251,0.00053676774473042
"DCBLD2",0.30879400334199,0.000537423530116273
"PAK4",0.345424410462227,0.000538200074874984
"BAZ1A-AS1",-0.541347717378094,0.000538510757431076
"RCAN3AS",-1.2921226875051,0.000538914009153554
"TMEM87A",0.539986865101945,0.000539973211718795
"TRABD",0.278349344535128,0.000539977055218604
"DIS3L",-0.281276870195456,0.000540341144994551
"PKD1P6-NPIPP1",0.329453955790964,0.00054098477446638
"USP40",-0.339557245785386,0.000541954925117472
"NOC2L",-0.250058289674518,0.000543085009552872
"NSMCE1",-0.530145460521337,0.000544255779407321
"LRRC17",1.33108442351838,0.000544631213170155
"CCDC88B",-0.694635651300577,0.00054593226782164
"ENSG00000290086",-1.84122041683015,0.000546430238158284
"PHYHIPL",0.331440423979601,0.000546807555656362
"GDE1",0.285466400382447,0.000548879950718844
"HSPA1L",-0.732207632020985,0.000549013698193806
"LOC122539214",0.7731936845,0.000549183425392804
"POLR3H",-0.325606655262513,0.000550068924745563
"SMPD4",0.2633512447832,0.000551615013774368
"WAPL",0.264477299728128,0.000551778924684254
"PBRM1",0.291201976124256,0.000554744185530876
"TMEM263-DT",-1.0282599242448,0.000555528643667861
"LBR",0.456386603526236,0.000558186716931273
"SDCCAG8",-0.514196687781726,0.000559242925905347
"U2AF1L4",0.553531999453722,0.000559685460551324
"C15orf62",1.46491393716088,0.000559788636614937
"SKIC2",0.345149138910009,0.00055991108679785
"B4GALT4",0.280604474441686,0.000560055477381363
"UBA7",-0.55657295953589,0.000561915839460462
"RAD51D",-0.343799501004777,0.000563341543330704
"TRIQK",0.541227704958341,0.000564357762467392
"CORO6",-1.70825352316147,0.000565648598784905
"SHANK3",-0.288155133149126,0.000565924737805109
"ENSG00000298593",1.83393564101997,0.000566108230374975
"PRKAR1B",-0.317798006774462,0.000566911969774506
"RBM38",-0.303857064723558,0.000567090021391716
"ENSG00000259943",-0.458281525669106,0.000567768955529065
"SNAPC2",0.364769474446307,0.000569926131067193
"CROCCP2",0.327145658232174,0.000571262934859396
"SAA4",-0.441745754669004,0.000572699030792813
"DRC3",-2.14149583712252,0.000573706254747328
"LOC285442",0.518130472611669,0.000574853776510937
"METTL25B",-0.372334676847991,0.000574923412737092
"MYO1B-AS1",-1.04613378511657,0.000575024333064369
"CA13",0.558552105514643,0.000575085762772611
"CEMIP2",0.601591990555649,0.000575232020889426
"MLXIPL",-0.67369187453627,0.000576082520674064
"ZSWIM9",-0.713383056808392,0.000576897373189755
"ENSG00000273784",0.460350144406577,0.000578456282017438
"CFAP68",-0.647400033920876,0.00057894459778813
"TROAP",0.534992213557909,0.000579414490244851
"TIRAP",-0.473604467768762,0.000579561728336874
"UTP14A",-0.405321284627584,0.000581051487806165
"BCRP3",-1.19448117985019,0.000581100094575422
"ZNF8",0.416716946804712,0.000581375720034542
"SMCO3",-2.00746569719268,0.000581564035515128
"CDC42EP1",-0.402525230512628,0.00058206622361766
"RNF19A",0.501869286421411,0.000582301099956427
"IQGAP1",0.288038629091478,0.000583983483637056
"RNF11",0.348697919235622,0.000584760585366972
"RING1",-0.315087071423737,0.000585580741930942
"SEC61A2",-0.35553274334443,0.000587610087681134
"TEX19",-1.07618296373262,0.000589086051486937
"P2RY2",0.753636290408355,0.00058964600431812
"DNM2",0.262408384555368,0.000590115870647697
"AHNAK",0.340353275834082,0.000590425252589597
"COL16A1",-0.729510197638577,0.000593371267371869
"ZNF687-AS1",-1.12932088748041,0.000594257762573979
"PAQR9",-0.350710037566443,0.000594915156554858
"SLC44A3-AS1",-0.871539229555874,0.000595018853738897
"ENSG00000296830",-1.41025174098008,0.000596673258874344
"POP1",-0.525192559575888,0.000596685213321417
"BTBD1",0.285035718193292,0.000597131567278096
"ZNF792",0.886691040958199,0.000597197381002279
"HDLBP",0.370093928263736,0.000597326687501614
"TBRG1",0.306604285278913,0.000597758701569594
"SLC40A1",0.398147687542341,0.000598720874090151
"ZCCHC2",0.453912948877041,0.000599504849026551
"LINC02798",-1.80812488485028,0.000600716302169932
"UGCG",0.566899138239832,0.000600884859888401
"CTRL",-1.06517471984459,0.000600943184326661
"ENSG00000259865",-0.661807556403155,0.000602681388741377
"ENSG00000260077",-0.835422342061495,0.000602855691867637
"LINC01963",-0.565803182232043,0.000604110432002045
"SYNE2",0.470868393003815,0.000605229472997756
"SLC50A1",-0.352104252158463,0.000606327788621415
"SPATA3-AS1",-2.12908273548482,0.000608553594297967
"ENSG00000276698",-0.691418448415771,0.000610023699716998
"DNASE1L1",-0.466155429660124,0.00061020173505646
"ACOT11",-0.799069025812556,0.000610241198218436
"RASGRF2",0.367015873724438,0.000610352332966239
"DMD",0.361733109323804,0.000610588580092086
"ENSG00000260776",-1.65385101906399,0.000611323203584103
"CCPG1",0.455810715116637,0.000611536984248064
"PGAP2",-0.291612858503765,0.000611985910473126
"POLA2",-0.440008691046729,0.000612768460095599
"ENSG00000299773",0.743470943218538,0.000613479184248194
"RUFY1",0.308384175795415,0.000614498316016507
"COMMD7",0.327472628481518,0.000614697313686829
"NT5C3A",0.346340726960528,0.000615182744822196
"ENSG00000267030",-1.24006662970987,0.000615446311880687
"ENSG00000262881",-1.4283630354923,0.000616254833079112
"RAB37",-1.60855782173011,0.000616600823272055
"DIXDC1",0.435335959147801,0.000616933499330595
"NMNAT1",-0.468667567810234,0.000617513159259079
"IGF2BP2",0.27965429775113,0.000618208063227726
"SLC25A45",-0.595685472196316,0.000619684113073868
"TGFB3",-0.916160210539683,0.000621101646400851
"SMAD7",0.555035491195521,0.00062133449662709
"CCDC174",0.32401005914355,0.000621817142618487
"ANXA5",0.353134910800462,0.000622309235789501
"CSNK2A1",0.273670630908119,0.000624214321358069
"TRIM13",0.349199658241278,0.000626545433712175
"C5orf24",0.25697316946176,0.000626785863165422
"B4GALT5",0.438134952299175,0.000627197524405242
"GTF2H3",-0.360334856779047,0.000627296553032764
"GINM1",0.385781321668766,0.000627865985712636
"GABPA",0.316816260741021,0.000628574012004702
"ATF1",0.321194325446387,0.000628904316031442
"KBTBD7",0.488956104604898,0.000629065250143868
"ZBTB10",0.393823410985397,0.000629602636852747
"SLC25A26",0.351059754576505,0.000629642739075183
"PDZD7",-1.21995894643983,0.00063021100501146
"CMPK2",-1.28847813778352,0.000630699393842773
"ENSG00000264207",-1.12586191821658,0.000631501737162919
"CHUK",0.328509012158077,0.000632003947864903
"ATP6V1A",0.276048428803135,0.000633007451872776
"NFKB2",0.343902380717634,0.000633380125793597
"ENSG00000291203",0.31230603430823,0.000633671707235242
"FASTKD5",0.291748126193812,0.000634644920957007
"C1orf226",0.30610060406557,0.000634782898359162
"ENSG00000270638",-0.982567369017799,0.000635463228509893
"GOLGA8T",-3.01856404268593,0.000635962251288034
"KCTD18",-0.496312004231274,0.000635984339904505
"TRNT1",-0.291345898359646,0.000636012520355566
"KIF5A",0.863131991202526,0.000636220045522129
"SKIDA1",-0.612264482839664,0.000637436738425852
"SAMD15",-1.14516495500258,0.000637705879488975
"ATG101",0.341361224876348,0.000641561249596482
"MTBP",0.481693460085732,0.000643688120220883
"ZNF66",-0.64958556964618,0.00064542329943347
"PRDX3",0.268906350225725,0.00064551189407107
"PLEKHM1",0.409907125366962,0.000646050524691781
"SH3TC1",-0.498423977138329,0.000646750584578688
"GNB1-DT",-1.56861049518563,0.000647624209860855
"TUT7",0.345597143063309,0.000648391827647116
"ZSWIM8-AS1",-1.84581722745478,0.000648603982060468
"CIMAP1D",-2.00952335712936,0.00064929150773188
"ENSG00000301079",-1.09805533207746,0.000649489229860391
"NIPSNAP3A",-0.448382224569952,0.000649717587088878
"YTHDC1",0.246342691523897,0.000652473066545513
"PRDM16",0.557999911750841,0.000652908798521392
"CTTNBP2NL",0.509787093836023,0.000652949523673675
"WDR25",-0.619645842689327,0.000653089225992828
"WWOX",0.325161964269136,0.000653286816813818
"PMS2CL",-1.61592757836045,0.000653397395374852
"ENSG00000293278",-1.0974572949726,0.000653845607117373
"RNF34",-0.297466073505268,0.000654859405081303
"ENSG00000262160",-0.718294169934432,0.000655977936443685
"DCTN6",0.380951501825518,0.000657931919155593
"MCM3AP",0.272293548086365,0.000658230781697064
"ENSG00000260645",-0.920707599188664,0.000659837008771182
"DEK",0.279667880371491,0.000660722667700442
"ZSCAN16",-0.484920585581069,0.000662812809203165
"PTPN6",-0.369552998412302,0.000663463718035643
"ENSG00000293410",-1.52696076816902,0.000665150397152622
"ARHGEF17",-0.425576986806267,0.000665480318530731
"ENSG00000243696",-1.06267605911499,0.000665851389121749
"HACD2",0.431969127843994,0.000666405301702397
"RBKS",-0.647392959128517,0.000666484930551708
"PPP2R5D",0.256281044524195,0.000666746740273401
"ATIC",-0.331437531770682,0.000667426777103554
"ZNF227",0.532710438928965,0.000667672254377659
"ZNF768",0.246569520845227,0.000668557689301293
"SOD2",0.450172140593721,0.000669212543351312
"EP300",0.32623297716447,0.000670926865082561
"LINC00852",-0.928182973581278,0.00067252089635756
"DAZAP2",0.356245504134201,0.000673849540602916
"TXNRD1",0.373254102504808,0.000674173942759221
"ZNF233",-0.76631658122389,0.000676700308399776
"SNURF",0.923695962490028,0.000677278186249841
"ENSG00000225339",-1.48169138655506,0.000677352211461151
"SLC25A37",-0.298673248464193,0.000677574283626475
"UBE2J1",0.358960657929346,0.000677858625322684
"CIMAP1B",-0.962067201381378,0.000678488744044287
"LIN28B-AS1",-1.05616103048377,0.000678854759010794
"TBC1D8-AS1",-1.19902277663564,0.000680974696429212
"ZNF148",0.295670549648146,0.000681033355234821
"VRK2",-0.336138559540578,0.00068194918694085
"GPRIN1",-0.72902095205065,0.000683439625002588
"RGL2",0.282358377475477,0.000683639824203519
"NSMCE1-DT",-0.790059500085735,0.000683639999151838
"RIC1",0.373721520019507,0.000684924320172777
"PI4K2B",0.303814856261402,0.000685049438456177
"CFD",-0.88041246893099,0.000685063814841763
"TRIM31-AS1",-0.746601013783962,0.000685369564086976
"DIDO1",0.289119197467162,0.000688143276793749
"ZNF296",-0.53895832720674,0.000688226611604452
"ENSG00000288852",-1.15075198191699,0.000690196452918332
"SURF4",0.386389316712159,0.000690211155439679
"ODR4",0.333694053951333,0.00069095001576683
"KICS2",-0.615177622117654,0.000690990509950003
"LOC124904013",-2.05413787474424,0.00069148895162951
"ENSG00000276523",-2.09219417972184,0.000692147980900136
"ICA1L",-0.646866003937213,0.000693984701548823
"OXR1",0.461752467478318,0.000694142735308741
"SLC2A11",-0.374176013940251,0.000694180149477958
"CAMK2D",0.292195905626464,0.000697109385323937
"ADIPOR1",0.310505360890408,0.000698900223294063
"TUBB3",-0.62696421520227,0.000698983031162966
"DIMT1",-0.370698439399752,0.00069918130310529
"ENSG00000293917",-2.0999034047293,0.000700758617568911
"SMC3",0.274816381584817,0.000702324536129376
"ADCK1",-0.476895661535259,0.00070350523521619
"SMAD3",0.308608181567573,0.000704292148027611
"NMNAT3",-0.501282894834971,0.000705134772836065
"LNCATV",-1.29286991392475,0.000706022176363014
"ARG1",0.472482169919339,0.000706833407158195
"LOC112268198",-0.45224787731806,0.000707394729142444
"H1-0",0.410468736317866,0.000707601834288482
"FGD4",0.493005384753598,0.00070837903664178
"BABAM2",-0.368032727350905,0.000708948660643448
"ENSG00000237188",-2.26195304750931,0.000708988159299557
"TSN",0.286826026961072,0.000709618188713246
"GFOD1",-0.828186253696312,0.000709653503144754
"HSPA6",-1.60696737555445,0.000712803708991867
"FAM89B",0.456119720710801,0.000713811635284471
"ENSG00000286271",0.657580705446089,0.000713835514353405
"CBX3",0.259244244426664,0.000715021057758633
"PLXNA2",-1.0066559699516,0.000715876926045375
"ENSG00000289225",-1.67439745524305,0.000716781616830876
"SEPTIN7P2",0.306619984089626,0.000717247469904561
"CSDE1",0.30529027649843,0.000718162601087637
"VTI1A",0.251447573050858,0.00071986423894603
"RAB12",0.267336371802297,0.000719933481424555
"DHRS3",0.285621615859053,0.000720819961051439
"ABHD17B",0.371052164256617,0.000722052954641763
"TRPC1",-0.365609717434068,0.000723648544642045
"ENSG00000304068",-1.8903999788263,0.000725462471216156
"ENSG00000246877",-1.26071959549961,0.000725507646301361
"SP100",-0.440485013894121,0.000725541644125426
"FBXO28",0.337643678840943,0.000725841942836979
"ENSG00000223725",-1.73691064496106,0.000728246161841038
"SLC20A2",0.329021147427061,0.000732023482392946
"SAP30-DT",0.616459412881357,0.000732814422584212
"CHMP1B",0.384024419430496,0.000733995565578404
"RAB35",0.250208119699038,0.000735775875462566
"NUDT18",-0.621910113090019,0.000736200376316506
"ENSG00000273080",-0.789270922847174,0.000736664601327144
"ENSG00000230724",-0.439013707276106,0.000736979812415331
"ALDH1L1-AS1",-1.30531050938232,0.000737027259009579
"ENSG00000276115",-1.14754800295142,0.000737930466697404
"WDTC1",0.538842315105835,0.000738071674021779
"ACBD5",0.313117748385594,0.000738495370583116
"CTNNB1",0.333316229339957,0.000739158729991844
"SLC35G1",-0.490315961271634,0.000741189898577864
"PIAS3",0.462565674731616,0.000741502219561092
"LRRC8B",-0.359612017496256,0.000742462267468566
"RRAGC",0.422493656852012,0.000742744491045686
"TDRD3",-0.397592771992238,0.000743026800012274
"FLNB",0.279940103944534,0.000743082615898163
"PTER",-0.6575577825006,0.000744670585298495
"NCOA6",0.265045707830552,0.000746110070395871
"NUDT1",-0.371231671768336,0.000746732487785248
"ENSG00000269937",-0.874768855927496,0.000748234860860962
"ZBTB33",0.342287357650123,0.00074885468240593
"ARSI",0.522238591474331,0.000749085398987446
"DZIP1L",-0.825404554661176,0.000751114924181762
"RCOR1",0.311527480061865,0.000751398460605184
"IGFL4",-0.770189935710639,0.000751598687094872
"PRKCQ-AS1",-0.756850761710967,0.000752324666408087
